Time (s),Order,Entropy
5.083333333333333,0.99033,0.32508
5.166666666666667,0.9912,0.0
5.25,0.9853,0.0
5.333333333333333,0.80526,0.0
5.416666666666667,0.64148,0.0
5.5,0.67963,0.0
5.583333333333333,0.65699,0.0
5.666666666666667,0.79222,0.0
5.75,0.99209,0.32508
5.833333333333333,0.97764,0.61086
5.916666666666667,0.99077,0.5004
6.0,0.79692,0.32508
6.083333333333333,0.78843,0.32508
6.166666666666667,0.79762,0.32508
6.25,0.98838,0.63903
6.333333333333333,0.99469,1.47081
6.416666666666667,0.99345,1.19355
6.5,0.99159,0.94335
6.583333333333333,0.99686,0.80182
6.666666666666667,0.99287,1.0889
6.75,0.99147,0.89795
6.833333333333333,0.9906,0.5004
6.916666666666667,0.99096,0.32508
7.0,0.99019,0.0
7.083333333333333,0.97955,0.32508
7.166666666666667,0.89417,0.5004
7.25,0.8487,0.94335
7.333333333333333,0.91438,0.95027
7.416666666666667,0.9628,0.94335
7.5,0.94158,1.16828
7.583333333333333,0.92823,0.80182
7.666666666666667,0.95091,0.89795
7.75,0.9648,0.80182
7.833333333333333,0.9593,0.5004
7.916666666666667,0.95989,0.67301
8.0,0.97043,0.89795
8.083333333333334,0.98937,0.80182
8.166666666666666,0.99485,0.67301
8.25,0.99365,0.5004
8.333333333333334,0.9886,0.32508
8.416666666666666,0.98622,0.5004
8.5,0.99174,0.61086
8.583333333333334,0.98066,0.61086
8.666666666666666,0.99717,0.0
8.75,0.96511,0.32508
8.833333333333334,0.98838,0.5004
8.916666666666666,0.98891,0.67301
9.0,0.98128,0.63903
9.083333333333334,0.98921,0.5004
9.166666666666666,0.99095,0.89795
9.25,0.99241,1.33218
9.333333333333334,0.99374,0.94335
9.416666666666666,0.99263,0.61086
9.5,0.99776,0.5004
9.583333333333334,0.99566,0.80182
9.666666666666666,0.99499,0.80182
9.75,0.99471,0.0
9.833333333333334,0.98125,0.0
9.916666666666666,0.79825,0.32508
10.0,0.62082,0.32508
10.083333333333334,0.78356,0.61086
10.166666666666666,0.81636,0.0
10.25,0.95725,0.5004
10.333333333333334,0.98945,0.67301
10.416666666666666,0.99503,0.67301
10.5,0.98699,0.89795
10.583333333333334,0.99649,0.5004
10.666666666666666,0.98466,0.0
10.75,0.99103,0.0
10.833333333333334,0.99098,0.0
10.916666666666666,0.99575,0.61086
11.0,0.99123,0.5004
11.083333333333334,0.99078,0.0
11.166666666666666,0.99099,0.5004
11.25,0.98873,0.67301
11.333333333333334,0.99246,1.36616
11.416666666666666,0.99798,0.95027
11.5,0.99714,0.32508
11.583333333333334,0.99092,0.32508
11.666666666666666,0.99446,0.0
11.75,0.99039,0.69315
11.833333333333334,0.96151,0.5004
11.916666666666666,0.90942,0.32508
12.0,0.9805,0.32508
12.083333333333334,0.9436,0.32508
12.166666666666666,0.95849,0.67301
12.25,0.9695,0.94335
12.333333333333334,0.96653,1.02965
12.416666666666666,0.93904,0.94335
12.5,0.97622,0.80182
12.583333333333334,0.96798,0.63903
12.666666666666666,0.98627,0.89795
12.75,0.99458,0.89795
12.833333333333334,0.98513,0.80182
12.916666666666666,0.99655,0.32508
13.0,0.99037,0.0
13.083333333333334,0.98148,0.32508
13.166666666666666,0.99267,0.5004
13.25,0.99566,1.02965
13.333333333333334,0.99031,1.22061
13.416666666666666,0.98783,0.5004
13.5,0.99665,0.32508
13.583333333333334,0.99745,0.32508
13.666666666666666,0.98638,0.67301
13.75,0.9946,0.61086
13.833333333333334,0.99256,0.0
13.916666666666666,0.99104,0.67301
14.0,0.98301,0.61086
14.083333333333334,0.99504,0.80182
14.166666666666666,0.99215,0.67301
14.25,0.99181,0.5004
14.333333333333334,0.98206,0.0
14.416666666666666,0.99587,0.0
14.5,0.57952,0.0
14.583333333333334,0.75017,0.0
14.666666666666666,0.74164,0.0
14.75,0.83984,0.0
14.833333333333334,0.99031,0.5004
14.916666666666666,0.9563,0.61086
15.0,0.78832,0.32508
15.083333333333334,0.79687,0.32508
15.166666666666666,0.99682,0.32508
15.25,0.99758,1.16828
15.333333333333334,0.98404,1.16828
15.416666666666666,0.99287,0.94335
15.5,0.99259,0.89795
15.583333333333334,0.99729,1.0889
15.666666666666666,0.99178,0.94335
15.75,0.98666,0.5004
15.833333333333334,0.99464,0.0
15.916666666666666,0.99286,0.0
16.0,0.98561,0.5004
16.083333333333332,0.91425,0.61086
16.166666666666668,0.94417,1.02965
16.25,0.94917,0.89795
16.333333333333332,0.95123,1.0889
16.416666666666668,0.96493,0.80182
16.5,0.98301,0.94335
16.583333333333332,0.97346,0.5004
16.666666666666668,0.9573,0.32508
16.75,0.96932,0.5004
16.833333333333332,0.9339,0.61086
16.916666666666668,0.98251,0.63903
17.0,0.98828,0.61086
17.083333333333332,0.98091,0.5004
17.166666666666668,0.9866,0.0
17.25,0.99364,0.32508
17.333333333333332,0.98965,0.5004
17.416666666666668,0.99025,0.5004
17.5,0.98909,0.0
17.583333333333332,0.98826,0.0
17.666666666666668,0.98262,0.5004
17.75,0.99145,0.61086
17.833333333333332,0.98356,0.32508
17.916666666666668,0.98592,0.80182
18.0,0.99021,1.22061
18.083333333333332,0.99608,1.0889
18.166666666666668,0.98505,0.67301
18.25,0.99437,0.61086
18.333333333333332,0.98713,0.95027
18.416666666666668,0.98701,1.16828
